trade_date,ts_code,alpha_score,rank
20220822,001236.SZ,2.2475324071619043,5
20220822,002469.SZ,2.241083894423368,6
20220822,002445.SZ,2.2035865385886946,7
20220822,002329.SZ,2.14933132262146,8
20220822,000670.SZ,2.148457600406974,9
20220822,002270.SZ,2.1022234902542545,10
20220823,600428.SH,2.4053139925001923,1
20220823,002045.SZ,2.3842510385326148,2
20220823,002469.SZ,2.3608147250343214,3
20220823,002689.SZ,2.3268318867081526,4
20220823,002334.SZ,2.2880697319051286,5
20220823,001236.SZ,2.271419710231612,6
20220823,300335.SZ,2.236005382964596,7
20220823,000670.SZ,2.2357188913577257,8
20220823,002587.SZ,2.130599131732668,9
20220823,002445.SZ,2.1086425025567235,10
20220824,600428.SH,2.4038887173550294,1
20220824,002469.SZ,2.362428993235998,2
20220824,002689.SZ,2.34121555454869,3
20220824,300335.SZ,2.2636228974001353,4
20220824,002334.SZ,2.2569808364830637,5
20220824,002580.SZ,2.249699798210187,6
20220824,000728.SZ,2.2162221895431284,7
20220824,002329.SZ,2.178984086714698,8
20220824,002270.SZ,2.122216253144864,9
20220824,002045.SZ,2.1083330405422243,10
20220825,001330.SZ,2.6457527777240886,1
20220825,001222.SZ,2.6457527777240886,2
20220825,600428.SH,2.4202533621110764,3
20220825,000670.SZ,2.330110255321381,4
20220825,002045.SZ,2.3184722971820837,5
20220825,002334.SZ,2.2803257721690633,6
20220825,002469.SZ,2.226860581546773,7
20220825,002580.SZ,2.1470198905965834,8
20220825,002329.SZ,2.1185157650579827,9
20220825,002169.SZ,2.1081171846499744,10
20220826,001330.SZ,2.6856135646132917,1
20220826,001222.SZ,2.6856135646132917,2
20220826,001231.SZ,2.532553212850142,3
20220826,600428.SH,2.4564679420955153,4
20220826,002329.SZ,2.4334031787239767,5
20220826,000670.SZ,2.3913841724324505,6
20220826,002469.SZ,2.354858980011659,7
20220826,002169.SZ,2.3062668347324147,8
20220826,002334.SZ,2.234182323035488,9
20220826,002689.SZ,2.1704601832139594,10
20220829,001222.SZ,2.6273482615972314,1
20220829,001330.SZ,2.6273482615972314,2
20220829,600428.SH,2.4804804819130832,3
20220829,002469.SZ,2.2530043912383864,4
20220829,002169.SZ,2.2231330248189125,5
20220829,002334.SZ,2.199924067444583,6
20220829,001258.SZ,2.194720816272084,7
20220829,000820.SZ,2.186649971517706,8
20220829,000065.SZ,2.1736698982785474,9
20220829,000593.SZ,2.1287277032687433,10
20220830,001236.SZ,2.84006813697612,1
20220830,001222.SZ,2.746659464781886,2
20220830,001330.SZ,2.746659464781886,3
20220830,000593.SZ,2.2385423560036792,4
20220830,600428.SH,2.224178491421255,5
20220830,000065.SZ,2.214587081470708,6
20220830,000820.SZ,2.1350584957514775,7
20220830,002148.SZ,2.0989573382735562,8
20220830,002543.SZ,2.097193957943468,9
20220830,002469.SZ,2.0488179202183487,10
20220831,001236.SZ,2.738779658104238,1
20220831,001222.SZ,2.6944962721477044,2
20220831,001330.SZ,2.6944962721477044,3
20220831,000716.SZ,2.368634208331574,4
20220831,002543.SZ,2.3021649698702755,5
20220831,002962.SZ,2.3020782145931515,6
20220831,002175.SZ,2.240202917482045,7
20220831,002554.SZ,2.2138818890522893,8
20220831,002148.SZ,2.1789198999432418,9
20220831,000820.SZ,2.162929329440345,10
20220901,001330.SZ,2.5890463148888583,1
20220901,001222.SZ,2.5890463148888583,2
20220901,000716.SZ,2.480355385313079,3
20220901,002148.SZ,2.3934945423766294,4
20220901,002543.SZ,2.3685759052492714,5
20220901,002175.SZ,2.2892207962603046,6
20220901,002264.SZ,2.2346215793197506,7
20220901,000820.SZ,2.167721866402046,8
20220901,000892.SZ,2.1085754575980524,9
20220901,000421.SZ,2.0883311046155275,10
20220902,688439.SH,2.632014465316719,1
20220902,000670.SZ,2.5336861225867557,2
20220902,002148.SZ,2.4476138969235754,3
20220902,000716.SZ,2.404680257707411,4
20220902,002543.SZ,2.353029980120214,5
20220902,002115.SZ,2.3481517969266332,6
20220902,002037.SZ,2.273688222855725,7
20220902,000595.SZ,2.145077499912311,8
20220902,002374.SZ,2.0917222731539837,9
20220902,000892.SZ,2.0840880134964856,10
20220905,000670.SZ,2.4420055047323515,1
20220905,002037.SZ,2.3721650232741056,2
20220905,000716.SZ,2.3427978896409454,3
20220905,002543.SZ,2.3378288255174526,4
20220905,000892.SZ,2.3097556768844636,5
20220905,002148.SZ,2.22568986485015,6
20220905,002628.SZ,2.188684196606602,7
20220905,002374.SZ,2.1400454788933856,8
20220905,002112.SZ,2.126792722838557,9
20220905,002383.SZ,2.1001486130030873,10
20220906,002115.SZ,2.534349367246303,1
20220906,000716.SZ,2.4687944805777216,2
20220906,688439.SH,2.4171439606760603,3
20220906,002037.SZ,2.244346869373909,4
20220906,000421.SZ,2.2371894744800587,5
20220906,600325.SH,2.232878918323683,6
20220906,001236.SZ,2.207975813154219,7
20220906,000892.SZ,2.1795601784698895,8
20220906,000573.SZ,2.165874120832814,9
20220906,000670.SZ,2.1541022502138545,10
20220907,000716.SZ,2.4989652188728497,1
20220907,600027.SH,2.371981573937763,2
20220907,002543.SZ,2.352513304271728,3
20220907,000868.SZ,2.28158394133461,4
20220907,002115.SZ,2.280607061506693,5
20220907,002866.SZ,2.2535857075394063,6
20220907,000573.SZ,2.252585950309007,7
20220907,000933.SZ,2.2067655670185915,8
20220907,600325.SH,2.2039961101695735,9
20220907,000421.SZ,2.1971175687175584,10
20220908,000573.SZ,2.340258471959164,1
20220908,000868.SZ,2.303325313306071,2
20220908,002866.SZ,2.280014227341188,3
20220908,002165.SZ,2.230941141514631,4
20220908,688439.SH,2.226933917691085,5
20220908,002148.SZ,2.207401054904831,6
20220908,600875.SH,2.196079836081623,7
20220908,000933.SZ,2.1772075607722634,8
20220908,600027.SH,2.1750545726751587,9
20220908,600021.SH,2.163213745463716,10
20220909,000573.SZ,2.401340609126627,1
20220909,002165.SZ,2.291868629175254,2
20220909,000868.SZ,2.2662681961259845,3
20220909,600021.SH,2.231075867405807,4
20220909,600325.SH,2.210768020677951,5
20220909,600027.SH,2.1986093574615926,6
20220909,002244.SZ,2.166340691548173,7
20220909,000539.SZ,2.163342473344873,8
20220909,000593.SZ,2.1105919783371787,9
20220909,600875.SH,2.0964874536947895,10
20220913,000868.SZ,2.3978475848559055,1
20220913,002165.SZ,2.359400971290917,2
20220913,000573.SZ,2.345740985142169,3
20220913,001236.SZ,2.3375829889408055,4
20220913,600996.SH,2.328589911768782,5
20220913,000755.SZ,2.318016250024596,6
20220913,002828.SZ,2.1920555461722238,7
20220913,002244.SZ,2.1681818192997873,8
20220913,600325.SH,2.1292174995759963,9
20220913,002800.SZ,2.0653287407979355,10
20220914,000868.SZ,2.4632479934366573,1
20220914,600996.SH,2.40979000875041,2
20220914,000755.SZ,2.275608302651504,3
20220914,002306.SZ,2.158362942456056,4
20220914,001236.SZ,2.1419354561299184,5
20220914,002165.SZ,2.1383531792404473,6
20220914,601975.SH,2.1201217407007897,7
20220914,002828.SZ,2.103825222456591,8
20220914,002244.SZ,2.1015117068835987,9
20220914,000980.SZ,2.064742092944972,10
20220915,688439.SH,2.610574923948268,1
20220915,000868.SZ,2.485615245324179,2
20220915,002306.SZ,2.3412034466709657,3
20220915,002490.SZ,2.3254386444466983,4
20220915,002379.SZ,2.2365204734101027,5
20220915,002244.SZ,2.2283973436427984,6
20220915,002165.SZ,2.2209304813660853,7
20220915,600325.SH,2.1821857255497954,8
20220915,000755.SZ,2.1818800838688786,9
20220915,600996.SH,2.1526315099458704,10
20220916,001331.SZ,2.457092743747163,1
20220916,688351.SH,2.457092743747163,2
20220916,001259.SZ,2.338006834262179,3
20220916,002292.SZ,2.3178752767666384,4
20220916,000620.SZ,2.3022989745524787,5
20220916,000759.SZ,2.2538262632105672,6
20220916,002490.SZ,2.1897491417581803,7
20220916,002094.SZ,2.129269903252242,8
20220916,002622.SZ,2.1086600731197893,9
20220916,002269.SZ,2.08608254574019,10
20220919,000620.SZ,2.376845408222835,1
20220919,001259.SZ,2.3431331429358484,2
20220919,002560.SZ,2.3360832782729473,3
20220919,002490.SZ,2.334150018100997,4
20220919,000759.SZ,2.262201095295287,5
20220919,000868.SZ,2.254623776516124,6
20220919,002622.SZ,2.2039645329635893,7
20220919,002094.SZ,2.16137294473717,8
20220919,002703.SZ,2.142655963873173,9
20220919,600026.SH,2.078767834050159,10
20220920,001259.SZ,2.4537475582551638,1
20220920,002685.SZ,2.415568026421774,2
20220920,000620.SZ,2.38097088145597,3
20220920,000759.SZ,2.288430843135024,4
20220920,002622.SZ,2.281988926421742,5
20220920,002094.SZ,2.2481217290491977,6
20220920,000863.SZ,2.2252391037762154,7
20220920,002703.SZ,2.188550542386323,8
20220920,002560.SZ,2.1849145283519733,9
20220920,002490.SZ,2.140473022961018,10
20220921,001259.SZ,2.556541854127412,1
20220921,000620.SZ,2.44884121664014,2
20220921,600026.SH,2.2646546125956952,3
20220921,002490.SZ,2.22148611529119,4
20220921,002094.SZ,2.2175356081305275,5
20220921,600968.SH,2.1923726875518743,6
20220921,601872.SH,2.1832357220038756,7
20220921,000560.SZ,2.176071198983822,8
20220921,002685.SZ,2.1647407072329736,9
20220921,002703.SZ,2.1511987431461788,10
20220922,001259.SZ,2.527853149150303,1
20220922,000620.SZ,2.4029174404352838,2
20220922,001236.SZ,2.3993311707812732,3
20220922,601975.SH,2.392938883971922,4
20220922,000759.SZ,2.389626302035496,5
20220922,600026.SH,2.3856969134180304,6
20220922,002685.SZ,2.2422776431314166,7
20220922,002560.SZ,2.2330648020877755,8
20220922,002866.SZ,2.1888958173506134,9
20220922,000560.SZ,2.1105747413150886,10
20220923,001259.SZ,2.5335218572141573,1
20220923,000620.SZ,2.4080427292625464,2
20220923,002543.SZ,2.2600599343812666,3
20220923,002866.SZ,2.2466016101005915,4
20220923,002514.SZ,2.2365735364640495,5
20220923,601975.SH,2.2233088913025134,6
20220923,000560.SZ,2.1585581575622883,7
20220923,002685.SZ,2.1047840360585397,8
20220923,002622.SZ,2.058817002929387,9
20220923,600026.SH,2.0540789019004895,10
20220926,001259.SZ,2.4241964955269752,1
20220926,000620.SZ,2.3575883950148926,2
20220926,002514.SZ,2.343459822685463,3
20220926,001238.SZ,2.2532244651371234,4
20220926,301327.SZ,2.2532244651371234,5
20220926,002866.SZ,2.246213996047959,6
20220926,002543.SZ,2.1966566029204704,7
20220926,000560.SZ,2.1680495582733137,8
20220926,000948.SZ,2.1580415288443926,9
20220926,001236.SZ,2.042606441181086,10
20220927,002543.SZ,2.3040482008047567,1
20220927,002622.SZ,2.3040482008047567,2
20220927,002514.SZ,2.3040482008047567,3
20220927,600996.SH,2.257838391682955,4
20220927,001332.SZ,2.2340214956888347,5
20220927,001238.SZ,2.2340214956888347,6
20220927,688114.SH,2.2340214956888347,7
20220927,001259.SZ,2.1369765605783213,8
20220927,000428.SZ,2.1068615486634887,9
20220927,000948.SZ,2.1046433956099007,10
20220928,002622.SZ,2.330634989710961,1
20220928,000620.SZ,2.330634989710961,2
20220928,001238.SZ,2.314027329225877,3
20220928,301327.SZ,2.314027329225877,4
20220928,688114.SH,2.314027329225877,5
20220928,001332.SZ,2.314027329225877,6
20220928,002543.SZ,2.2988627521170253,7
20220928,600996.SH,2.2832512177442377,8
20220928,002514.SZ,2.2380823412233775,9
20220928,002490.SZ,2.219291785324218,10
20220929,688114.SH,2.3167657630535006,1
20220929,001238.SZ,2.31191278438222,2
20220929,002490.SZ,2.2912530766544483,3
20220929,002514.SZ,2.272953004636747,4
20220929,002622.SZ,2.264769166563537,5
20220929,002084.SZ,2.200251375132051,6
20220929,000593.SZ,2.179167142212036,7
20220929,000521.SZ,2.125118648991698,8
20220929,000929.SZ,2.096972749381592,9
20220929,002543.SZ,2.0812475152504715,10
20220930,002084.SZ,2.28134306319871,1
20220930,002514.SZ,2.28134306319871,2
20220930,000948.SZ,2.28134306319871,3
20220930,000407.SZ,2.267289472151101,4
20220930,000521.SZ,2.2210579255632314,5
20220930,002693.SZ,2.2062853175568393,6
20220930,002641.SZ,2.141868752137108,7
20220930,001267.SZ,2.1061568253335854,8
20220930,600996.SH,2.097331916676928,9
20220930,000929.SZ,2.0971021437254245,10
20221010,603057.SH,2.386341055220382,1
20221010,000407.SZ,2.3015603799328486,2
20221010,000521.SZ,2.283731260764305,3
20221010,000948.SZ,2.2174937628806046,4
20221010,600968.SH,2.186062117818961,5
20221010,001267.SZ,2.1798230725846364,6
20221010,002693.SZ,2.160474403067479,7
20221010,002084.SZ,2.1245036137879154,8
20221010,002197.SZ,2.1149714542149245,9
20221010,002207.SZ,2.10363516151687,10
20221011,603057.SH,2.41513181306939,1
20221011,002084.SZ,2.31316028544149,2
20221011,002490.SZ,2.31316028544149,3
20221011,000948.SZ,2.31316028544149,4
20221011,002246.SZ,2.2053204344702375,5
20221011,002828.SZ,2.1976029317632126,6
20221011,000407.SZ,2.19208190390179,7
20221011,002634.SZ,2.1744233440581198,8
20221011,000593.SZ,2.114231679368929,9
20221011,001267.SZ,2.10229117687923,10
20221012,603057.SH,2.3438824275152785,1
20221012,002514.SZ,2.255864115046293,2
20221012,000407.SZ,2.2336995292703743,3
20221012,002197.SZ,2.1039457104888974,4
20221012,002279.SZ,2.0730227291474406,5
20221012,002882.SZ,2.0664435306205244,6
20221012,002246.SZ,2.057042374043091,7
20221012,600869.SH,2.0493052988186182,8
20221012,000948.SZ,2.0484085225653086,9
20221012,002442.SZ,2.045642384084363,10
20221013,301327.SZ,2.385091797128032,1
20221013,603057.SH,2.35429257671816,2
20221013,600536.SH,2.2227160021629047,3
20221013,000407.SZ,2.209872013738681,4
20221013,001267.SZ,2.1465993029779176,5
20221013,002197.SZ,2.0979887204616467,6
20221013,002496.SZ,2.084477214951199,7
20221013,002882.SZ,2.0722336278375812,8
20221013,300348.SZ,2.013091955130515,9
20221013,002279.SZ,1.990599993386218,10
20221014,301327.SZ,2.353814489092411,1
20221014,001269.SZ,2.2646580148121487,2
20221014,001255.SZ,2.1883360553131923,3
20221014,600536.SH,2.160172969635776,4
20221014,002197.SZ,2.0853901536774546,5
20221014,002693.SZ,2.0752619941703547,6
20221014,601958.SH,2.0581736204603946,7
20221014,002380.SZ,2.004505141527757,8
20221014,001267.SZ,1.9872778218059497,9
20221014,000638.SZ,1.972488692687909,10
20221017,001269.SZ,2.533982261808925,1
20221017,688409.SH,2.533982261808925,2
20221017,002496.SZ,2.1163512153310946,3
20221017,600536.SH,2.0980582672427746,4
20221017,002380.SZ,2.0458251168516752,5
20221017,000034.SZ,2.035555308133283,6
20221017,002528.SZ,2.0108073086534013,7
20221017,300003.SZ,1.9998295093855323,8
20221017,603083.SH,1.9985250886680552,9
20221017,003005.SZ,1.9827654622943613,10
20221018,001269.SZ,2.493339389727981,1
20221018,002528.SZ,2.1660571243302447,2
20221018,603083.SH,2.0060999650750264,3
20221018,002020.SZ,2.005291310825325,4
20221018,000407.SZ,1.99534941495313,5
20221018,301327.SZ,1.986546251321879,6
20221018,002659.SZ,1.982923081463611,7
20221018,002446.SZ,1.9811500157609943,8
20221018,003005.SZ,1.9687727218598903,9
20221018,001236.SZ,1.9538767624173368,10
20221019,000948.SZ,2.3276601879082746,1
20221019,001269.SZ,2.3162116502286647,2
20221019,002693.SZ,2.3142829098814746,3
20221019,002528.SZ,2.2595575219498616,4
20221019,002093.SZ,2.159919932606394,5
20221019,301363.SZ,2.1351168597778987,6
20221019,002446.SZ,2.079112509507431,7
20221019,002020.SZ,2.0738126321884756,8
20221019,002659.SZ,2.0289316345896338,9
20221019,002808.SZ,1.9913212415094965,10
20221020,002693.SZ,2.3591073225194004,1
20221020,002528.SZ,2.3591073225194004,2
20221020,002093.SZ,2.3558900799749805,3
20221020,001269.SZ,2.305407679961904,4
20221020,002020.SZ,2.200313607348092,5
20221020,000638.SZ,2.184484743325445,6
20221020,002817.SZ,2.135584851729039,7
20221020,000721.SZ,2.123428648851804,8
20221020,600428.SH,2.1230496355372996,9
20221020,002137.SZ,2.108351440070412,10
20221021,002693.SZ,2.344289011141455,1
20221021,002528.SZ,2.344289011141455,2
20221021,001269.SZ,2.342886273119302,3
20221021,002640.SZ,2.329204481245473,4
20221021,002093.SZ,2.3198708892613857,5
20221021,000638.SZ,2.250524722418359,6
20221021,002020.SZ,2.220229733242815,7
20221021,600536.SH,2.1057736641765032,8
20221021,001236.SZ,2.0651879713347028,9
20221021,000813.SZ,2.05891860944113,10
20221024,002137.SZ,2.3583288960758386,1
20221024,002693.SZ,2.3356497263514293,2
20221024,001269.SZ,2.2819149414866406,3
20221024,002528.SZ,2.238520637329058,4
20221024,002077.SZ,2.1579292388367284,5
20221024,000813.SZ,2.1357813723380827,6
20221024,002598.SZ,2.134351513778747,7
20221024,300341.SZ,2.088266885836029,8
20221024,688409.SH,2.088088345682862,9
20221024,002640.SZ,2.0877628690779604,10
20221025,002137.SZ,2.3504311555773074,1
20221025,002598.SZ,2.3504311555773074,2
20221025,001269.SZ,2.337963081093034,3
20221025,688409.SH,2.337963081093034,4
20221025,002640.SZ,2.2668807215200117,5
20221025,002642.SZ,2.2524255554369814,6
20221025,002248.SZ,2.129834233042382,7
20221025,002486.SZ,2.0984943489227943,8
20221025,603283.SH,2.061628449290354,9
20221025,300248.SZ,2.058161580278807,10
20221026,001269.SZ,2.5863704597087205,1
20221026,688409.SH,2.313610779388806,2
20221026,001300.SZ,2.313610779388806,3
20221026,002248.SZ,2.2653354022894296,4
20221026,002640.SZ,2.253958902933049,5
20221026,002137.SZ,2.2211956493494553,6
20221026,300253.SZ,2.2078502403775864,7
20221026,002598.SZ,2.0574192322851657,8
20221026,002907.SZ,2.0558436719158992,9
20221026,002642.SZ,2.0125468605515136,10
20221027,001269.SZ,2.6396048056244377,1
20221027,002248.SZ,2.4114214449728735,2
20221027,300366.SZ,2.2040343623174024,3
20221027,002642.SZ,2.135868822864741,4
20221027,002907.SZ,2.0959866985701856,5
20221027,002296.SZ,2.0811305338330466,6
20221027,300598.SZ,2.061707934844928,7
20221027,002603.SZ,2.04572776312796,8
20221027,002640.SZ,2.020477591039914,9
20221027,002077.SZ,2.009681525881863,10
20221028,001269.SZ,2.552267281806029,1
20221028,002279.SZ,2.2642158581641523,2
20221028,300366.SZ,2.157086215257337,3
20221028,002907.SZ,2.117821884483249,4
20221028,002640.SZ,2.071852108507218,5
20221028,300598.SZ,2.0569119940288814,6
20221028,002771.SZ,2.030491873866716,7
20221028,002603.SZ,1.9973849896749114,8
20221028,001300.SZ,1.9966780069949293,9
20221028,002873.SZ,1.9734120550673262,10
20221031,001269.SZ,2.704057496466733,1
20221031,300366.SZ,2.2173675290345725,2
20221031,002640.SZ,2.1917700852558872,3
20221031,002907.SZ,2.175012672881817,4
20221031,300598.SZ,2.087921600048322,5
20221031,300075.SZ,2.0752315677200364,6
20221031,002279.SZ,2.0431323209702965,7
20221031,002873.SZ,2.0259379899483783,8
20221031,002603.SZ,2.0174767120966886,9
20221031,600536.SH,2.0098422550352013,10
20221101,001269.SZ,2.6806926205906194,1
20221101,300366.SZ,2.408298843529039,2
20221101,002279.SZ,2.28562211193831,3
20221101,002907.SZ,2.2283305663798387,4
20221101,301363.SZ,2.1815846774407643,5
20221101,300075.SZ,2.1813175324022063,6
20221101,002077.SZ,2.147898525498323,7
20221101,002845.SZ,2.108680221923858,8
20221101,600588.SH,2.063191761086134,9
20221101,300598.SZ,2.0558836213193907,10
20221102,001269.SZ,2.6326481927782726,1
20221102,002279.SZ,2.36162280017469,2
20221102,300366.SZ,2.264420747967668,3
20221102,002603.SZ,2.2020238247036845,4
20221102,300075.SZ,2.1814971914937087,5
20221102,003007.SZ,2.1097198900598544,6
20221102,002317.SZ,2.07388577703393,7
20221102,000032.SZ,2.0620458011270637,8
20221102,002845.SZ,2.0390255135699578,9
20221102,000711.SZ,2.0275286571579803,10
20221103,002999.SZ,2.3232684210408494,1
20221103,300075.SZ,2.2429716475135533,2
20221103,002279.SZ,2.2272150282086147,3
20221103,300264.SZ,2.1166691306184693,4
20221103,002317.SZ,2.113236916113171,5
20221103,000032.SZ,2.0840558519327765,6
20221103,000670.SZ,2.0570673698872484,7
20221103,002603.SZ,2.04859270604653,8
20221103,002388.SZ,2.0276886314587235,9
20221103,002758.SZ,2.0238553453017936,10
20221104,002999.SZ,2.3009849848053676,1
20221104,300264.SZ,2.2608935530587115,2
20221104,000721.SZ,2.175174112154554,3
20221104,000032.SZ,2.140393689985207,4
20221104,002758.SZ,2.0816402242451515,5
20221104,002603.SZ,2.0810139345808625,6
20221104,002707.SZ,2.0582369971806598,7
20221104,002634.SZ,2.0386860712482924,8
20221104,300075.SZ,2.025656239809319,9
20221104,688185.SH,2.002441721493535,10
20221107,001299.SZ,2.3296308030881425,1
20221107,000721.SZ,2.2534399819966575,2
20221107,300264.SZ,2.2326614995241885,3
20221107,002999.SZ,2.2200854742254585,4
20221107,000831.SZ,2.174920041397808,5
20221107,300199.SZ,2.1216846425227684,6
20221107,002317.SZ,2.097558960178233,7
20221107,002248.SZ,2.069214692305158,8
20221107,002758.SZ,2.0420243842208423,9
20221107,002995.SZ,1.9997962754427978,10
20221108,000721.SZ,2.4099479995479496,1
20221108,000980.SZ,2.3119479305400743,2
20221108,001299.SZ,2.29013638189612,3
20221108,002317.SZ,2.2863031030704133,4
20221108,300264.SZ,2.268502880671686,5
20221108,002474.SZ,2.2133651239512773,6
20221108,002279.SZ,2.14769449278601,7
20221108,300199.SZ,2.1437768219290976,8
20221108,001203.SZ,2.134066291613156,9
20221108,002642.SZ,2.125052154362541,10
20221109,002474.SZ,2.3414907579980317,1
20221109,002317.SZ,2.3119191363686085,2
20221109,000980.SZ,2.2984796201066375,3
20221109,002693.SZ,2.248226237067245,4
20221109,300199.SZ,2.1879269770969496,5
20221109,001203.SZ,2.1766373372972767,6
20221109,000721.SZ,2.164745817036006,7
20221109,002716.SZ,2.164219649662972,8
20221109,002642.SZ,2.1245835033496503,9
20221109,002528.SZ,2.11630704076616,10
20221110,002474.SZ,2.3857366105042774,1
20221110,000980.SZ,2.364336659380889,2
20221110,002317.SZ,2.360735865939364,3
20221110,002693.SZ,2.295359008555186,4
20221110,001203.SZ,2.2549573680075605,5
20221110,300364.SZ,2.1931121599349708,6
20221110,002349.SZ,2.1668448901963253,7
20221110,300204.SZ,2.137817744803685,8
20221110,002528.SZ,2.119748183889409,9
20221110,300360.SZ,2.1127473579134177,10
20221111,002317.SZ,2.4522494904958863,1
20221111,000980.SZ,2.3908289707822528,2
20221111,000721.SZ,2.358559034419891,3
20221111,001322.SZ,2.350932192452899,4
20221111,002642.SZ,2.285774743162224,5
20221111,002474.SZ,2.282620550784112,6
20221111,300071.SZ,2.223705586903557,7
20221111,000564.SZ,2.1905346105734678,8
20221111,002999.SZ,2.1884649706492074,9
20221111,000981.SZ,2.166788951612443,10
20221114,002999.SZ,2.448575211472503,1
20221114,002317.SZ,2.4453471550378008,2
20221114,002642.SZ,2.4203460937059655,3
20221114,300071.SZ,2.4005493030976774,4
20221114,000721.SZ,2.391280083160983,5
20221114,002474.SZ,2.299664503097581,6
20221114,300086.SZ,2.280550209968655,7
20221114,002467.SZ,2.2620820611677313,8
20221114,300147.SZ,2.197662871837731,9
20221114,300204.SZ,2.1190575344697846,10
20221115,300071.SZ,2.4146237825692975,1
20221115,002317.SZ,2.4146237825692975,2
20221115,002999.SZ,2.32655430162621,3
20221115,300534.SZ,2.2848779354161857,4
20221115,000721.SZ,2.270990733995705,5
20221115,002474.SZ,2.2675799941177224,6
20221115,300147.SZ,2.264436365229108,7
20221115,002467.SZ,2.2126807888578677,8
20221115,000756.SZ,2.133052563833793,9
20221115,000564.SZ,2.087556962900334,10
20221116,300071.SZ,2.451035435547898,1
20221116,002603.SZ,2.3411714089230284,2
20221116,000721.SZ,2.3365579341559837,3
20221116,000863.SZ,2.311823683318186,4
20221116,002467.SZ,2.2916581385559573,5
20221116,002188.SZ,2.1860230581913447,6
20221116,002728.SZ,2.160924630192914,7
20221116,002317.SZ,2.1186995454209296,8
20221116,300364.SZ,2.1182220627317356,9
20221116,300158.SZ,2.0859096830023973,10
20221117,300071.SZ,2.4560430992522924,1
20221117,000032.SZ,2.374914911705178,2
20221117,000863.SZ,2.365081535116076,3
20221117,002603.SZ,2.36443905876524,4
20221117,000721.SZ,2.319997203066209,5
20221117,002467.SZ,2.2883955936117313,6
20221117,600095.SH,2.244188437109984,7
20221117,002188.SZ,2.221917042537535,8
20221117,300201.SZ,2.2107876872275596,9
20221117,002728.SZ,2.2030953748140263,10
20221118,002317.SZ,2.365069348878366,1
20221118,000863.SZ,2.362035433284153,2
20221118,002474.SZ,2.3411380535686983,3
20221118,002603.SZ,2.329824716995956,4
20221118,000032.SZ,2.2912807538593127,5
20221118,000721.SZ,2.2459299399679717,6
20221118,300071.SZ,2.2370851606395328,7
20221118,000564.SZ,2.2328087043664966,8
20221118,002467.SZ,2.2299004280149517,9
20221118,300147.SZ,2.2246674409579756,10
20221121,002474.SZ,2.4247004028045387,1
20221121,002603.SZ,2.3251522928326716,2
20221121,000863.SZ,2.2988018494754052,3
20221121,000815.SZ,2.2669762266515816,4
20221121,300201.SZ,2.2448885617997862,5
20221121,600056.SH,2.2433710883963216,6
20221121,002728.SZ,2.216921222287455,7
20221121,002467.SZ,2.192098297498061,8
20221121,300158.SZ,2.189662622878167,9
20221121,002551.SZ,2.188883972243806,10
20221122,000815.SZ,2.324626189300615,1
20221122,002181.SZ,2.2733297179320884,2
20221122,300201.SZ,2.244818003626597,3
20221122,600056.SH,2.227571632761028,4
20221122,002317.SZ,2.2271701750331685,5
20221122,002728.SZ,2.2116742045540647,6
20221122,002474.SZ,2.204376020764157,7
20221122,000919.SZ,2.203758107613042,8
20221122,002603.SZ,2.1976714466004266,9
20221122,300158.SZ,2.154060950971042,10
20221123,000815.SZ,2.386182354399326,1
20221123,601068.SH,2.367211330817588,2
20221123,001338.SZ,2.3495762234396027,3
20221123,002181.SZ,2.343665516350711,4
20221123,000919.SZ,2.279903913931799,5
20221123,300201.SZ,2.2036573885874575,6
20221123,000032.SZ,2.0734592539377177,7
20221123,300212.SZ,2.0483902649221615,8
20221123,600223.SH,2.0404358473765822,9
20221123,002846.SZ,2.0384051274236765,10
20221124,001338.SZ,2.5190739346166158,1
20221124,002181.SZ,2.443462635089016,2
20221124,000815.SZ,2.414444288225726,3
20221124,000919.SZ,2.393490504301343,4
20221124,002728.SZ,2.345766190929754,5
20221124,002348.SZ,2.2415186489416787,6
20221124,600557.SH,2.1970637387242866,7
20221124,002432.SZ,2.191728405387166,8
20221124,300201.SZ,2.1653230706629545,9
20221124,002846.SZ,2.1497270086895455,10
20221125,001338.SZ,2.5638953636676223,1
20221125,002181.SZ,2.4456835175535856,2
20221125,002348.SZ,2.322409149601463,3
20221125,000815.SZ,2.3066621245227226,4
20221125,000919.SZ,2.3009181736087294,5
20221125,300201.SZ,2.2679315317021222,6
20221125,600557.SH,2.2410198952747344,7
20221125,300199.SZ,2.2379527484615864,8
20221125,600050.SH,2.174771395914559,9
20221125,002432.SZ,2.165550639877812,10
20221128,001338.SZ,2.5731898606541885,1
20221128,002181.SZ,2.5219871093522612,2
20221128,000815.SZ,2.480147637794844,3
20221128,002348.SZ,2.394001508135164,4
20221128,000573.SZ,2.2623656024705903,5
20221128,600050.SH,2.2464928890796427,6
20221128,300199.SZ,2.195446550026777,7
20221128,002305.SZ,2.1943599365176123,8
20221128,002846.SZ,2.184492898628364,9
20221128,300374.SZ,2.171719364601423,10
20221129,001338.SZ,2.4621192797984257,1
20221129,000573.SZ,2.334462524799359,2
20221129,002181.SZ,2.3276107234725285,3
20221129,002348.SZ,2.266402175736258,4
20221129,300199.SZ,2.263357018775071,5
